ListingKey,ListingCreationDate,Term,LoanStatus,ClosedDate,BorrowerAPR,EstimatedReturn,BorrowerRate,ProsperRatingAlpha,ProsperScore,ListingCategory,BorrowerState,Occupation,EmploymentStatus,EmploymentStatusDuration,IsBorrowerHomeowner,DateCreditPulled,CreditScoreRangeLower,CreditScoreRangeUpper,CurrentCreditLines,OpenCreditLines,TotalCreditLinespast7years,InquiriesLast6Months,CurrentDelinquencies,DelinquenciesLast7Years,BankcardUtilization,IncomeRange,StatedMonthlyIncome,TotalProsperLoans,LoanOriginalAmount,Recommendations,QuarterCreditPulled,LoanRange,Top5ListingCategory
604935177325998353D031F,2011-06-21,36,Completed,2012-02-27,0.22362,0.1147,0.1899,C,7,Debt Consolidation,PA,Professional,Full-time,325,True,2011-06-21,720,739,12,11,29,1,0,0,0.96,"$100,000+",10733.333333,1,2500,0,Q2,"(999.999, 4000.0]",Debt Consolidation
604D3556442738507292CF0,2012-08-29,60,Current,,0.27554,0.1492,0.2498,C,7,Debt Consolidation,ID,Professional,Full-time,147,True,2012-08-29,700,719,10,10,24,0,1,3,0.79,"$100,000+",10000.0,0,20000,0,Q3,"(15000.0, 35000.0]",Debt Consolidation
EE5035610154267681BD7DC,2012-10-23,36,Current,,0.12528,0.06,0.0974,A,9,Vacation,MA,Accountant/CPA,Employed,165,True,2012-10-23,800,819,13,12,35,0,0,5,0.35,"$100,000+",12500.0,0,5000,0,Q4,"(4000.0, 5000.0]",Other
E3D534673292540250DE6A7,2009-11-10,36,Completed,2012-11-19,0.10856,0.089,0.1051,AA,10,Debt Consolidation,SC,Executive,Full-time,257,True,2009-10-12,720,739,21,21,50,0,0,0,0.91,"$100,000+",10833.333333,1,2432,0,Q4,"(999.999, 4000.0]",Debt Consolidation
88B3354270565888202C52F,2012-03-16,36,Current,,0.35797,0.1246,0.3177,HR,5,Household Expenses,NJ,Professional,Employed,17,True,2012-03-16,720,739,11,10,38,1,2,9,0.75,"$100,000+",11708.333333,0,4000,0,Q1,"(999.999, 4000.0]",Household Expenses
26613571138944054DC3CB7,2013-02-05,36,Current,,0.13138,0.0631,0.1034,A,9,Home Improvement,OK,Realtor,Self-employed,126,True,2013-02-05,740,759,13,13,23,1,0,0,0.35,"$100,000+",10000.0,2,10000,0,Q1,"(5000.0, 10000.0]",Home Improvement
268D3484673614483994B4A,2010-05-25,36,Completed,2012-02-13,0.37453,0.1399,0.35,HR,4,Auto,CA,Computer Programmer,Full-time,22,True,2010-05-18,640,659,6,5,19,6,0,18,0.93,"$100,000+",13333.333333,0,4000,0,Q2,"(999.999, 4000.0]",Auto
6EA835617252348476AE113,2012-10-31,36,Current,,0.2878,0.1065,0.2492,D,7,Medical/Dental,NC,Executive,Employed,3,True,2012-10-31,680,699,9,7,59,3,3,31,0.48,"$100,000+",12500.0,0,6500,0,Q4,"(5000.0, 10000.0]",Other
E4713488466558420E16BD9,2010-07-06,36,Completed,2013-07-08,0.12309,0.0708,0.102,A,8,Business,MD,Sales - Commission,Full-time,80,True,2010-06-17,760,779,8,7,23,1,0,36,0.0,"$100,000+",10000.0,0,10000,0,Q2,"(5000.0, 10000.0]",Business
F7F735875601238895BA65B,2013-08-22,60,Current,,0.25359,0.1147,0.2284,C,4,Debt Consolidation,FL,Other,Other,169,True,2013-08-22,660,679,17,15,31,3,0,0,0.66,"$100,000+",10750.0,0,15000,0,Q3,"(10000.0, 15000.0]",Debt Consolidation
88E4359506813913637B340,2013-11-26,36,Current,,0.18633,0.07463,0.15,B,6,Debt Consolidation,NY,Professional,Employed,154,True,2013-11-26,660,679,19,15,41,0,0,0,0.71,"$100,000+",18333.333333,1,5000,0,Q4,"(4000.0, 5000.0]",Debt Consolidation
4576355643696201972A7A3,2012-08-21,36,Current,,0.28339,0.1166,0.2449,D,7,Large Purchases,MI,Other,Employed,67,True,2012-08-21,660,679,11,11,21,1,0,0,0.74,"$100,000+",16666.666667,0,15000,0,Q3,"(10000.0, 15000.0]",Other
23C23600555209738F409F4,2014-02-04,36,Current,,0.17611,0.07344,0.14,B,8,Debt Consolidation,VA,Computer Programmer,Employed,26,False,2014-02-04,660,679,20,20,28,0,0,0,0.95,"$100,000+",11415.833333,0,15000,0,Q1,"(10000.0, 15000.0]",Debt Consolidation
23DF3597268230609CFD98A,2013-12-10,36,Current,,0.14714,0.06706,0.1189,A,8,Debt Consolidation,TX,Judge,Employed,111,True,2013-12-10,700,719,19,16,46,0,0,0,0.82,"$100,000+",12891.083333,0,25000,0,Q4,"(15000.0, 35000.0]",Debt Consolidation
23E63588817119194CB8A48,2013-09-14,60,Current,,0.16713,0.08004,0.144,B,6,Debt Consolidation,PA,Accountant/CPA,Employed,13,True,2013-09-14,780,799,13,12,37,2,0,0,0.4,"$100,000+",10033.333333,0,33500,0,Q3,"(15000.0, 35000.0]",Debt Consolidation
240235951048945509010F9,2013-11-30,60,Current,,0.18913,0.07819,0.1655,C,4,Debt Consolidation,TX,Investor,Self-employed,10,True,2013-11-30,700,719,15,14,23,0,0,0,0.96,"$100,000+",10833.333333,0,15000,0,Q4,"(10000.0, 15000.0]",Debt Consolidation
6BC73602892144692A0B659,2014-02-26,36,Current,,0.11548,0.05293,0.0874,A,9,Home Improvement,GA,Other,Employed,6,True,2014-02-26,740,759,25,23,56,4,0,0,0.23,"$100,000+",11870.833333,1,17250,0,Q1,"(15000.0, 35000.0]",Home Improvement
C98E357374338018060B627,2013-03-14,36,Current,,0.28032,0.1051,0.2419,D,3,Debt Consolidation,FL,Computer Programmer,Employed,140,True,2013-03-14,660,679,20,17,35,2,0,0,0.63,"$100,000+",10000.0,0,10000,0,Q1,"(5000.0, 10000.0]",Debt Consolidation
BCD33530547154016C178C9,2011-11-16,36,Completed,2012-01-23,0.35244,0.143,0.316,E,1,Debt Consolidation,CA,Professional,Employed,249,True,2011-11-16,680,699,13,12,32,9,0,0,0.75,"$100,000+",12666.666667,1,7500,0,Q4,"(5000.0, 10000.0]",Debt Consolidation
BCF835726979790623E9407,2013-02-27,60,Current,,0.17522,0.0876,0.1519,B,7,Debt Consolidation,CT,Professional,Employed,65,True,2013-02-27,680,699,15,15,27,1,0,0,0.73,"$100,000+",16666.666667,1,9000,0,Q1,"(5000.0, 10000.0]",Debt Consolidation
A4EF3535882431374576D0F,2012-01-04,36,Current,,0.18478,0.0914,0.1559,B,6,Debt Consolidation,TX,Professional,Employed,7,True,2011-12-30,660,679,12,11,24,2,0,9,0.96,"$100,000+",14733.333333,1,13500,0,Q4,"(10000.0, 15000.0]",Debt Consolidation
25F2350198437218891A0F8,2010-12-01,36,Completed,2011-03-09,0.35602,0.1533,0.3195,E,5,Other,CO,Executive,Employed,12,True,2010-12-01,700,719,15,14,47,3,0,0,0.93,"$100,000+",26666.666667,0,4000,0,Q4,"(999.999, 4000.0]",Other
54453553257449582F34ABF,2012-07-14,36,Completed,2013-02-19,0.12427,0.0662,0.0964,A,8,Home Improvement,NY,Sales - Commission,Full-time,246,True,2012-07-14,700,719,6,4,32,3,0,7,0.4,"$100,000+",25000.0,2,25000,0,Q3,"(15000.0, 35000.0]",Home Improvement
78993558783692481D3A816,2012-09-25,60,Completed,2013-03-14,0.24682,0.1419,0.2218,C,8,Debt Consolidation,MD,Executive,Employed,20,True,2012-09-25,680,699,6,6,15,0,0,0,0.85,"$100,000+",10416.666667,0,25000,0,Q3,"(15000.0, 35000.0]",Debt Consolidation
DC30348645820161333332D,2010-06-19,36,Completed,2013-07-06,0.11296,0.0608,0.092,A,9,Student Use,MD,Attorney,Full-time,142,True,2010-06-19,720,739,15,15,49,0,0,0,0.9,"$100,000+",25000.0,0,7000,0,Q2,"(5000.0, 10000.0]",Other
F8003588709418878FBA20F,2013-09-08,36,Current,,0.06726,0.04261,0.0605,AA,10,Debt Consolidation,NY,Construction,Employed,38,True,2013-09-08,760,779,10,10,31,4,0,0,0.25,"$100,000+",13333.333333,1,20000,0,Q3,"(15000.0, 35000.0]",Debt Consolidation
877B3576359254300530199,2013-04-28,36,Current,,0.29537,0.1079,0.2566,D,2,Debt Consolidation,CO,Professional,Employed,375,False,2013-04-28,640,659,9,9,23,3,1,2,0.39,"$100,000+",10000.0,1,6000,0,Q2,"(5000.0, 10000.0]",Debt Consolidation
87B63580374710972344566,2013-06-06,36,Completed,2014-02-20,0.24246,0.0984,0.2049,C,3,Debt Consolidation,CA,Nurse (RN),Employed,65,True,2013-06-06,720,739,14,12,32,1,0,0,0.4,"$100,000+",11666.666667,0,13000,0,Q2,"(10000.0, 15000.0]",Debt Consolidation
246D35485484525759040F8,2012-05-21,12,Completed,2013-05-30,0.26824,0.0575,0.1897,D,6,Debt Consolidation,NC,Professional,Employed,47,True,2012-05-21,680,699,10,7,21,0,0,0,0.97,"$100,000+",13333.333333,0,15000,0,Q2,"(10000.0, 15000.0]",Debt Consolidation
41FD35991138555200FF37C,2014-01-06,60,Current,,0.16969,0.07408,0.1465,B,5,Business,FL,Executive,Self-employed,593,False,2013-12-18,740,759,7,7,16,1,0,0,0.04,"$100,000+",12500.0,0,15000,0,Q4,"(10000.0, 15000.0]",Business
4DF7357441547363989E398,2013-03-18,36,Current,,0.18725,0.0838,0.1509,B,4,Debt Consolidation,VA,Professional,Employed,16,True,2013-03-18,720,739,10,9,29,0,0,0,0.97,"$100,000+",10333.333333,0,12500,0,Q1,"(10000.0, 15000.0]",Debt Consolidation
955E3596407839644925DF4,2013-12-05,60,Current,,0.18197,0.07713,0.1585,C,9,Debt Consolidation,CA,Construction,Employed,181,True,2013-12-05,680,699,8,8,21,1,0,0,0.88,"$100,000+",12500.0,0,25000,0,Q4,"(15000.0, 35000.0]",Debt Consolidation
86C63597776969547E5BD4A,2013-12-23,36,Current,,0.30848,0.09858,0.2694,E,2,Debt Consolidation,OR,Other,Employed,196,True,2013-12-23,680,699,30,26,44,0,0,0,0.97,"$100,000+",12541.666667,0,4000,0,Q4,"(999.999, 4000.0]",Debt Consolidation
A5803528318965620A0E36E,2011-10-21,36,Completed,2012-07-13,0.35132,0.1439,0.3149,E,4,Debt Consolidation,NJ,Other,Employed,136,True,2011-10-21,680,699,19,19,41,1,1,0,0.84,"$100,000+",16250.0,0,7500,0,Q4,"(5000.0, 10000.0]",Debt Consolidation
82CE351074455404235446F,2011-03-19,36,Current,,0.16147,0.0682,0.1399,B,8,Debt Consolidation,MI,Executive,Employed,72,True,2011-03-19,720,739,23,20,48,1,0,0,0.76,"$100,000+",22500.0,0,9000,0,Q1,"(5000.0, 10000.0]",Debt Consolidation
41473585420397874F49216,2013-07-26,36,Current,,0.09837,0.0532,0.0849,AA,10,Debt Consolidation,MA,Professional,Employed,83,True,2013-07-26,720,739,9,8,23,0,1,3,0.85,"$100,000+",10833.333333,1,8000,0,Q3,"(5000.0, 10000.0]",Debt Consolidation
41703562196539112F28C20,2012-10-24,12,Completed,2012-11-07,0.31134,0.0644,0.232,E,6,Debt Consolidation,NC,Executive,Employed,135,True,2012-10-24,680,699,12,11,24,1,0,15,0.98,"$100,000+",10000.0,0,4000,0,Q4,"(999.999, 4000.0]",Debt Consolidation
60A135603674500045DF436,2012-10-16,36,Completed,2014-01-17,0.27285,0.1039,0.2346,D,5,Business,MD,Other,Self-employed,357,False,2012-10-16,800,819,10,10,32,0,0,0,0.24,"$100,000+",16916.666667,0,15000,0,Q4,"(10000.0, 15000.0]",Business
A5F53587622691049C6F341,2013-08-14,60,Current,,0.14965,0.0748,0.1269,A,9,Debt Consolidation,CA,Skilled Labor,Employed,261,True,2013-08-14,800,819,14,12,37,1,0,0,0.4,"$100,000+",12500.0,0,35000,0,Q3,"(15000.0, 35000.0]",Debt Consolidation
86CB356189107416466D3AA,2012-10-19,60,Current,,0.20367,0.1141,0.1797,B,8,Debt Consolidation,NC,Professional,Employed,185,True,2012-10-19,700,719,7,7,36,1,1,13,0.9,"$100,000+",10000.0,0,25000,0,Q4,"(15000.0, 35000.0]",Debt Consolidation
A6EA35912501288063EEC09,2013-09-27,60,Current,,0.17532,0.08209,0.152,B,10,Debt Consolidation,WA,Professional,Employed,19,False,2013-09-27,680,699,10,9,32,1,0,0,0.9,"$100,000+",16666.666667,0,25000,0,Q3,"(15000.0, 35000.0]",Debt Consolidation
814435766100917379E0767,2013-04-17,60,Completed,2014-02-14,0.31293,0.1244,0.2862,E,2,Home Improvement,VA,Skilled Labor,Self-employed,33,True,2013-04-17,740,759,7,6,10,0,0,0,0.99,"$100,000+",10833.333333,0,4000,0,Q2,"(999.999, 4000.0]",Home Improvement
E0EA351992853891714E5E1,2011-06-23,36,Current,,0.35643,0.0967,0.3199,HR,2,Other,NY,Executive,Employed,29,True,2011-06-23,680,699,18,16,39,7,0,0,0.88,"$100,000+",11666.666667,0,4000,0,Q2,"(999.999, 4000.0]",Other
E0F0359380064573514D94E,2013-11-11,60,Current,,0.18555,0.08321,0.162,B,7,Debt Consolidation,CT,Professional,Employed,194,True,2013-11-11,760,779,15,15,34,6,0,2,0.42,"$100,000+",15500.0,0,35000,0,Q4,"(15000.0, 35000.0]",Debt Consolidation
A9D83506103434108D53DD1,2011-01-26,36,Completed,2012-12-17,0.20321,0.0953,0.1699,C,7,Debt Consolidation,CA,Executive,Full-time,201,False,2011-04-29,640,659,7,7,9,2,0,0,0.92,"$100,000+",16666.666667,1,10000,0,Q2,"(5000.0, 10000.0]",Debt Consolidation
46C035941707003217ED815,2013-11-12,36,Current,,0.09534,0.05298,0.0819,AA,10,Baby&Adoption,CA,Executive,Employed,7,False,2013-11-01,700,719,20,20,34,1,0,0,0.47,"$100,000+",20000.0,1,13000,0,Q4,"(10000.0, 15000.0]",Other
814B3600953801407F62B9D,2014-01-31,36,Current,,0.30848,0.09858,0.2694,E,2,Debt Consolidation,TX,Sales - Commission,Self-employed,204,True,2014-01-16,680,699,15,14,28,1,0,0,0.97,"$100,000+",16666.666667,0,4000,0,Q1,"(999.999, 4000.0]",Debt Consolidation
27FD3598726721284526A67,2014-01-11,60,Current,,0.19221,0.07824,0.1685,C,6,Debt Consolidation,HI,Computer Programmer,Employed,161,False,2014-01-11,720,739,5,5,16,2,0,0,0.45,"$100,000+",11416.666667,0,18000,0,Q1,"(15000.0, 35000.0]",Debt Consolidation
AA003592113780400436E37,2013-10-14,36,Current,,0.08325,0.04656,0.0699,AA,9,Debt Consolidation,CA,Not Defined,Other,0,True,2013-10-14,800,819,17,14,53,3,0,0,0.22,"$100,000+",13333.333333,0,16000,0,Q4,"(15000.0, 35000.0]",Debt Consolidation
B1C13548499468038F8F02D,2012-05-23,36,Completed,2012-11-28,0.18316,0.0926,0.1469,B,6,Other,PA,Other,Employed,250,True,2012-05-13,740,759,21,19,46,3,0,0,0.6,"$100,000+",11000.0,1,9500,0,Q2,"(5000.0, 10000.0]",Other
470E3603068752888BECB1A,2014-02-18,60,Current,,0.15868,0.07192,0.1355,B,9,Debt Consolidation,WA,Professional,Employed,37,True,2014-02-18,680,699,11,10,34,2,0,0,0.72,"$100,000+",11666.666667,0,25000,0,Q1,"(15000.0, 35000.0]",Debt Consolidation
DC3835927866159288F7FE2,2013-10-24,36,Current,,0.13799,0.06663,0.1099,A,9,Debt Consolidation,MN,Sales - Commission,Employed,106,True,2013-10-24,700,719,10,10,33,0,0,0,0.77,"$100,000+",16666.666667,0,10000,0,Q4,"(5000.0, 10000.0]",Debt Consolidation
B86F35921873320584A325C,2013-10-15,36,Current,,0.15324,0.07284,0.1249,A,10,Medical/Dental,GA,Executive,Employed,32,True,2013-10-04,640,659,16,16,36,2,0,0,0.9,"$100,000+",10000.0,3,6000,0,Q4,"(5000.0, 10000.0]",Other
819A3534588170652741984,2011-12-21,36,Current,,0.08381,0.0554,0.0804,AA,10,Debt Consolidation,FL,Doctor,Employed,70,True,2011-12-21,780,799,22,19,62,1,0,0,0.64,"$100,000+",22916.666667,0,25000,0,Q4,"(15000.0, 35000.0]",Debt Consolidation
53163539871194565524D32,2012-02-13,36,Completed,2012-03-16,0.28339,0.1241,0.2449,D,6,Home Improvement,CA,Professional,Employed,6,False,2012-02-13,640,659,24,23,34,4,0,0,0.35,"$100,000+",10000.0,4,5000,0,Q1,"(4000.0, 5000.0]",Home Improvement
E48A3600720573546DF96A2,2014-02-05,60,Current,,0.16482,0.06934,0.1415,B,8,Debt Consolidation,FL,Other,Employed,37,True,2014-02-05,680,699,18,17,33,0,0,7,0.74,"$100,000+",13166.666667,0,20000,0,Q1,"(15000.0, 35000.0]",Debt Consolidation
F55A3600170147949CD278C,2014-01-21,36,Current,,0.16732,0.07077,0.1314,B,9,Debt Consolidation,CT,Other,Employed,41,False,2014-01-21,640,659,14,13,39,0,0,0,0.64,"$100,000+",11666.666667,0,7500,0,Q1,"(5000.0, 10000.0]",Debt Consolidation
249D3595144062127BDD2CF,2013-12-02,60,Current,,0.16969,0.07408,0.1465,B,8,Debt Consolidation,MA,Teacher,Employed,219,True,2013-12-02,720,739,11,7,26,0,0,0,0.98,"$100,000+",10000.0,0,30000,0,Q4,"(15000.0, 35000.0]",Debt Consolidation
E7C53545679614470790DD5,2012-04-26,36,Completed,2012-12-06,0.28851,0.115,0.2499,D,5,Debt Consolidation,CA,Architect,Employed,62,True,2012-04-25,760,779,9,8,23,1,0,0,0.75,"$100,000+",10000.0,0,10500,0,Q2,"(10000.0, 15000.0]",Debt Consolidation
2628354778757772672E737,2012-05-27,60,Current,,0.27462,0.1442,0.2489,C,7,Taxes,CA,Executive,Employed,69,True,2012-05-27,720,739,6,5,16,3,0,0,0.62,"$100,000+",17500.0,0,14000,0,Q2,"(10000.0, 15000.0]",Other
556835317726276294AD689,2011-11-15,60,Completed,2012-10-18,0.22029,0.1355,0.2009,B,7,Debt Consolidation,IL,Executive,Employed,61,True,2011-11-15,700,719,9,8,30,1,0,0,0.89,"$100,000+",16666.666667,1,15000,0,Q4,"(10000.0, 15000.0]",Debt Consolidation
70B8359540963777862583C,2013-12-01,36,Current,,0.13799,0.06388,0.1099,A,5,Debt Consolidation,CA,Computer Programmer,Employed,5,True,2013-12-01,740,759,12,11,33,3,0,0,0.46,"$100,000+",11250.0,0,20000,0,Q4,"(15000.0, 35000.0]",Debt Consolidation
B2533590656597327EE1020,2013-09-25,60,Current,,0.30337,0.10544,0.2769,E,6,Household Expenses,OR,Professional,Employed,39,True,2013-09-25,640,659,7,3,22,2,0,3,0.98,"$100,000+",25000.0,0,10000,0,Q3,"(5000.0, 10000.0]",Household Expenses
C43C3589745232414FCF10F,2013-09-30,36,Current,,0.22875,0.08872,0.1915,C,6,Debt Consolidation,CA,Professional,Employed,1,True,2013-09-30,680,699,10,8,24,1,0,0,0.8,"$100,000+",11666.666667,0,15000,1,Q3,"(10000.0, 15000.0]",Debt Consolidation
256D35325739161340E2DE7,2011-12-05,36,Current,,0.12528,0.0672,0.0974,A,8,Debt Consolidation,MI,Executive,Employed,82,True,2012-01-05,680,699,24,23,47,3,0,0,0.67,"$100,000+",25000.0,1,7000,0,Q1,"(5000.0, 10000.0]",Debt Consolidation
81FF3554938203865DF690D,2012-08-20,60,Current,,0.22847,0.1356,0.2039,B,9,Debt Consolidation,CA,Executive,Employed,67,False,2012-08-20,720,739,10,9,14,0,0,0,0.21,"$100,000+",10416.666667,0,20000,0,Q3,"(15000.0, 35000.0]",Debt Consolidation
26A73603710286812B58382,2014-02-27,36,Current,,0.18518,0.07045,0.1485,B,7,Other,KS,Other,Employed,36,True,2014-02-24,660,679,18,17,62,0,0,0,0.32,"$100,000+",12562.833333,0,20000,0,Q1,"(15000.0, 35000.0]",Other
CA2835783798200390FA498,2013-04-29,36,Current,,0.15324,0.0728,0.1249,A,7,Home Improvement,MA,Computer Programmer,Employed,225,True,2013-04-29,720,739,11,11,24,0,0,0,0.73,"$100,000+",10000.0,0,4000,0,Q2,"(999.999, 4000.0]",Home Improvement
CA2D351337876157674F991,2011-04-30,36,Current,,0.32576,0.1371,0.2899,E,2,Home Improvement,UT,Professional,Employed,269,True,2011-04-30,720,739,9,8,17,1,0,0,0.95,"$100,000+",10395.833333,2,7375,0,Q2,"(5000.0, 10000.0]",Home Improvement
B2BB3597090891664EB94E8,2013-12-10,36,Current,,0.15223,0.0691,0.1239,A,9,Debt Consolidation,KS,Engineer - Mechanical,Employed,183,True,2013-12-10,720,739,17,16,23,0,0,0,0.79,"$100,000+",10738.5,0,35000,0,Q4,"(15000.0, 35000.0]",Debt Consolidation
B2C935982461869121745B4,2013-12-14,36,Current,,0.13189,0.06081,0.1039,A,9,Debt Consolidation,MS,Engineer - Mechanical,Employed,71,True,2013-12-14,720,739,18,15,34,0,0,0,0.45,"$100,000+",10000.0,0,10000,0,Q4,"(5000.0, 10000.0]",Debt Consolidation
5E51357382048020627D862,2013-03-13,36,Current,,0.09333,0.051,0.0799,AA,9,Home Improvement,WV,Construction,Employed,12,True,2013-03-13,800,819,11,10,33,1,0,0,0.31,"$100,000+",12500.0,1,3500,0,Q1,"(999.999, 4000.0]",Home Improvement
23E13549521366587AED474,2012-06-12,60,Current,,0.24702,0.142,0.222,C,5,Home Improvement,NJ,Executive,Employed,149,True,2012-06-12,700,719,21,15,37,4,0,0,0.97,"$100,000+",14416.666667,1,15000,0,Q2,"(10000.0, 15000.0]",Home Improvement
23E8355083536509170BA6C,2012-06-20,12,Completed,2013-06-25,0.20784,0.0568,0.1304,C,3,Debt Consolidation,NE,Accountant/CPA,Self-employed,197,True,2012-06-20,820,839,12,11,37,1,0,0,0.42,"$100,000+",10000.0,2,15000,0,Q2,"(10000.0, 15000.0]",Debt Consolidation
B8DB3581161697524E9464D,2013-06-13,36,Current,,0.21025,0.0912,0.1734,C,4,Debt Consolidation,MD,Professional,Employed,217,True,2013-06-13,760,779,19,16,29,0,0,0,0.82,"$100,000+",11083.333333,0,15000,0,Q2,"(10000.0, 15000.0]",Debt Consolidation
275D3602953514256744720,2014-02-20,36,Current,,0.09065,0.04806,0.0769,AA,9,Home Improvement,TN,Accountant/CPA,Employed,17,True,2014-02-20,780,799,7,4,32,1,0,0,0.31,"$100,000+",11750.0,0,20000,0,Q1,"(15000.0, 35000.0]",Home Improvement
276836036092034097448F9,2014-03-02,36,Current,,0.31196,0.09606,0.2724,E,2,Debt Consolidation,TX,Engineer - Electrical,Employed,5,True,2014-03-02,660,679,24,22,35,0,0,0,0.53,"$100,000+",14833.333333,0,10000,0,Q1,"(5000.0, 10000.0]",Debt Consolidation
EF073599152646538BCD593,2014-01-06,36,Current,,0.21648,0.08027,0.1795,C,6,Debt Consolidation,OH,Executive,Employed,23,True,2014-01-06,660,679,20,20,46,1,0,0,0.81,"$100,000+",20316.666667,2,21000,0,Q1,"(15000.0, 35000.0]",Debt Consolidation
95F135866940998487A414A,2013-08-20,36,Current,,0.32538,0.1137,0.2859,E,2,Business,VA,Computer Programmer,Employed,15,True,2013-08-20,680,699,14,14,20,2,0,0,0.93,"$100,000+",11250.0,0,4000,0,Q3,"(999.999, 4000.0]",Business
25433585735012253FEDE29,2013-07-28,60,Current,,0.24589,0.1133,0.2209,C,3,Debt Consolidation,IL,Analyst,Employed,110,True,2013-07-28,720,739,15,14,40,1,0,0,0.85,"$100,000+",10333.333333,0,15000,0,Q3,"(10000.0, 15000.0]",Debt Consolidation
DFD2352458868863224C17E,2011-08-16,36,Chargedoff,2014-01-26,0.124,0.0666,0.1029,A,8,Debt Consolidation,GA,Professional,Employed,1,True,2011-07-26,660,679,13,10,26,0,0,7,0.91,"$100,000+",11000.0,1,7900,0,Q3,"(5000.0, 10000.0]",Debt Consolidation
B8FB35310362602059FA18A,2011-11-11,36,Current,,0.29254,0.1363,0.2574,D,7,Other,CA,Computer Programmer,Employed,49,False,2011-11-11,640,659,14,12,24,0,0,0,0.88,"$100,000+",11275.0,2,2500,0,Q4,"(999.999, 4000.0]",Other
8DAB358188606396035131A,2013-06-18,60,Current,,0.20593,0.102,0.1819,B,6,Medical/Dental,OK,Executive,Employed,161,True,2013-06-18,700,719,15,11,33,1,0,0,0.65,"$100,000+",10000.0,0,5000,0,Q2,"(4000.0, 5000.0]",Other
872F349240455692006AC12,2010-08-18,36,Completed,2012-01-13,0.24751,0.0678,0.19,D,7,Other,NY,Accountant/CPA,Employed,27,False,2010-08-16,720,739,12,11,28,7,0,0,0.62,"$100,000+",11250.0,0,1000,0,Q3,"(999.999, 4000.0]",Other
67993593790810009986A17,2013-10-31,36,Current,,0.24205,0.0898,0.2045,C,3,Home Improvement,PA,Attorney,Employed,147,True,2013-10-31,660,679,19,18,46,3,0,0,0.94,"$100,000+",25625.0,1,20000,0,Q4,"(15000.0, 35000.0]",Home Improvement
F98E35559173741728B93D7,2012-08-30,36,Current,,0.09736,0.0565,0.0839,AA,9,Debt Consolidation,VA,Engineer - Electrical,Employed,115,True,2012-08-30,720,739,15,12,43,0,0,0,0.58,"$100,000+",10166.666667,0,15900,0,Q3,"(15000.0, 35000.0]",Debt Consolidation
26B0357760230075248F9F0,2013-05-13,60,Current,,0.17522,0.0876,0.1519,B,5,Home Improvement,PA,Executive,Employed,32,True,2013-05-13,740,759,5,5,27,0,0,51,0.11,"$100,000+",12916.666667,0,18000,0,Q2,"(15000.0, 35000.0]",Home Improvement
B22E35966764209107B48C4,2013-12-19,36,Current,,0.21648,0.08027,0.1795,C,6,Debt Consolidation,NV,Attorney,Employed,93,False,2013-12-19,700,719,25,24,49,0,0,8,0.66,"$100,000+",12500.0,1,12000,0,Q4,"(10000.0, 15000.0]",Debt Consolidation
A75D3597796705235F8C92E,2013-12-24,60,Current,,0.16662,0.074,0.1435,B,6,Home Improvement,TX,Retail Management,Employed,54,True,2013-12-24,680,699,7,6,25,1,2,0,0.03,"$100,000+",12000.0,0,13000,0,Q4,"(10000.0, 15000.0]",Home Improvement
F75F35777377682573CB503,2013-04-29,36,Current,,0.15833,0.0749,0.1299,A,6,Debt Consolidation,TX,Professional,Employed,180,True,2013-04-29,720,739,14,13,33,1,0,0,0.63,"$100,000+",12500.0,2,5000,0,Q2,"(4000.0, 5000.0]",Debt Consolidation
6C413601566979685D93B28,2014-01-30,60,Current,,0.21832,0.08279,0.194,C,7,Debt Consolidation,CA,Sales - Retail,Employed,232,False,2014-01-30,700,719,38,37,48,5,0,2,0.3,"$100,000+",12083.333333,2,15000,0,Q1,"(10000.0, 15000.0]",Debt Consolidation
FB5B3549874370807A45EBD,2012-06-18,60,Chargedoff,2013-01-21,0.35838,0.1567,0.3304,E,1,Home Improvement,GA,Professional,Self-employed,17,True,2012-06-18,660,679,13,13,19,4,0,0,0.86,"$100,000+",11666.666667,1,4000,0,Q2,"(999.999, 4000.0]",Home Improvement
E7F53563045034053A3671F,2012-11-10,36,Completed,2013-11-07,0.35797,0.1174,0.3177,HR,3,Household Expenses,CO,Professional,Employed,422,True,2012-11-10,720,739,18,16,43,2,1,0,0.58,"$100,000+",10566.666667,0,3890,0,Q4,"(999.999, 4000.0]",Household Expenses
26C23574243451949036CA4,2013-04-03,36,Completed,2013-08-06,0.21434,0.0922,0.1774,C,4,Debt Consolidation,KS,Executive,Employed,175,True,2013-03-25,740,759,20,18,47,0,0,0,0.49,"$100,000+",13250.0,0,20000,0,Q1,"(15000.0, 35000.0]",Debt Consolidation
26E234801207576378A903D,2010-03-20,36,Completed,2013-03-26,0.28574,0.1463,0.2625,D,6,Debt Consolidation,CO,Attorney,Full-time,152,True,2010-03-04,720,739,16,15,44,4,0,6,0.84,"$100,000+",17750.0,0,4880,0,Q1,"(4000.0, 5000.0]",Debt Consolidation
ACA73574595706048445A93,2013-03-22,36,Current,,0.19645,0.0868,0.1599,B,4,Debt Consolidation,OH,Doctor,Employed,47,True,2013-03-22,720,739,23,21,41,1,0,0,0.71,"$100,000+",16583.333333,1,13000,0,Q1,"(10000.0, 15000.0]",Debt Consolidation
